Header:
#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A3700F
#Date Time: 2022-10-28 16:23:37.780
#Sample rate: 50000Hz
#Samples: 1299048

time, angle, A, B
22.702100, -55.371094, 1, 0
22.702680, -55.546875, 0, 0
22.703240, -55.722656, 0, 1
22.703960, -55.898438, 1, 1
22.704600, -56.074219, 1, 0
22.705200, -56.250000, 0, 0
22.705800, -56.425781, 0, 1
22.706560, -56.601562, 1, 1
22.707200, -56.777344, 1, 0
22.707840, -56.953125, 0, 0
22.708480, -57.128906, 0, 1
22.709300, -57.304688, 1, 1
22.709980, -57.480469, 1, 0
22.710660, -57.656250, 0, 0
22.711320, -57.832031, 0, 1
22.712200, -58.007812, 1, 1
22.712900, -58.183594, 1, 0
22.713640, -58.359375, 0, 0
22.714360, -58.535156, 0, 1
22.715320, -58.710938, 1, 1
22.716120, -58.886719, 1, 0
22.716940, -59.062500, 0, 0
22.717740, -59.238281, 0, 1
22.718780, -59.414062, 1, 1
22.719660, -59.589844, 1, 0
22.720560, -59.765625, 0, 0
22.721480, -59.941406, 0, 1
22.722660, -60.117188, 1, 1
22.723680, -60.292969, 1, 0
22.724720, -60.468750, 0, 0
22.725760, -60.644531, 0, 1
22.727160, -60.820312, 1, 1
22.728380, -60.996094, 1, 0
22.729640, -61.171875, 0, 0
22.730960, -61.347656, 0, 1
22.732760, -61.523438, 1, 1
22.734380, -61.699219, 1, 0
22.736180, -61.875000, 0, 0
22.738200, -62.050781, 0, 1
22.741340, -62.226562, 1, 1
22.745320, -62.402344, 1, 0
22.756420, -62.226562, 1, 1
22.760060, -62.050781, 0, 1
22.763020, -61.875000, 0, 0
22.764940, -61.699219, 1, 0
22.766700, -61.523438, 1, 1
22.768360, -61.347656, 0, 1
22.770120, -61.171875, 0, 0
22.771380, -60.996094, 1, 0
22.772620, -60.820312, 1, 1
22.773860, -60.644531, 0, 1
22.775240, -60.468750, 0, 0
22.776260, -60.292969, 1, 0
22.777280, -60.117188, 1, 1
22.778320, -59.941406, 0, 1
22.779500, -59.765625, 0, 0
22.780380, -59.589844, 1, 0
22.781280, -59.414062, 1, 1
22.782200, -59.238281, 0, 1
22.783220, -59.062500, 0, 0
22.784000, -58.886719, 1, 0
22.784800, -58.710938, 1, 1
22.785640, -58.535156, 0, 1
22.786580, -58.359375, 0, 0
22.787300, -58.183594, 1, 0
22.788020, -58.007812, 1, 1
22.788760, -57.832031, 0, 1
22.789620, -57.656250, 0, 0
22.790260, -57.480469, 1, 0
22.790940, -57.304688, 1, 1
22.791640, -57.128906, 0, 1
22.792440, -56.953125, 0, 0
22.793060, -56.777344, 1, 0
22.793700, -56.601562, 1, 1
22.794360, -56.425781, 0, 1
22.795140, -56.250000, 0, 0
22.795700, -56.074219, 1, 0
22.796320, -55.898438, 1, 1
22.796960, -55.722656, 0, 1
22.797680, -55.546875, 0, 0
22.798240, -55.371094, 1, 0
22.798800, -55.195312, 1, 1
22.799420, -55.019531, 0, 1
22.800100, -54.843750, 0, 0
22.800620, -54.667969, 1, 0
22.801180, -54.492188, 1, 1
22.801740, -54.316406, 0, 1
22.802400, -54.140625, 0, 0
22.802920, -53.964844, 1, 0
22.803440, -53.789062, 1, 1
22.803980, -53.613281, 0, 1
22.804620, -53.437500, 0, 0
22.805100, -53.261719, 1, 0
22.805600, -53.085938, 1, 1
22.806120, -52.910156, 0, 1
22.806740, -52.734375, 0, 0
22.807200, -52.558594, 1, 0
22.807680, -52.382812, 1, 1
22.808200, -52.207031, 0, 1
22.808780, -52.031250, 0, 0
22.809240, -51.855469, 1, 0
22.809720, -51.679688, 1, 1
22.810220, -51.503906, 0, 1
22.810780, -51.328125, 0, 0
22.811240, -51.152344, 1, 0
22.811700, -50.976562, 1, 1
22.812180, -50.800781, 0, 1
22.812740, -50.625000, 0, 0
22.813180, -50.449219, 1, 0
22.813620, -50.273438, 1, 1
22.814100, -50.097656, 0, 1
22.814640, -49.921875, 0, 0
22.815040, -49.746094, 1, 0
22.815480, -49.570312, 1, 1
22.815940, -49.394531, 0, 1
22.816460, -49.218750, 0, 0
22.816860, -49.042969, 1, 0
22.817280, -48.867188, 1, 1
22.817720, -48.691406, 0, 1
22.818220, -48.515625, 0, 0
22.818620, -48.339844, 1, 0
22.819040, -48.164062, 1, 1
22.819460, -47.988281, 0, 1
22.819980, -47.812500, 0, 0
22.820360, -47.636719, 1, 0
22.820760, -47.460938, 1, 1
22.821200, -47.285156, 0, 1
22.821680, -47.109375, 0, 0
22.822080, -46.933594, 1, 0
22.822480, -46.757812, 1, 1
22.822900, -46.582031, 0, 1
22.823380, -46.406250, 0, 0
22.823760, -46.230469, 1, 0
22.824160, -46.054688, 1, 1
22.824560, -45.878906, 0, 1
22.825040, -45.703125, 0, 0
22.825400, -45.527344, 1, 0
22.825780, -45.351562, 1, 1
22.826180, -45.175781, 0, 1
22.826640, -45.000000, 0, 0
22.826980, -44.824219, 1, 0
22.827360, -44.648438, 1, 1
22.827740, -44.472656, 0, 1
22.828200, -44.296875, 0, 0
22.828540, -44.121094, 1, 0
22.828920, -43.945312, 1, 1
22.829320, -43.769531, 0, 1
22.829760, -43.593750, 0, 0
22.830120, -43.417969, 1, 0
22.830480, -43.242188, 1, 1
22.830860, -43.066406, 0, 1
22.831300, -42.890625, 0, 0
22.831660, -42.714844, 1, 0
22.832020, -42.539062, 1, 1
22.832400, -42.363281, 0, 1
22.832820, -42.187500, 0, 0
22.833180, -42.011719, 1, 0
22.833540, -41.835938, 1, 1
22.833900, -41.660156, 0, 1
22.834320, -41.484375, 0, 0
22.834640, -41.308594, 1, 0
22.835000, -41.132812, 1, 1
22.835340, -40.957031, 0, 1
22.835780, -40.781250, 0, 0
22.836100, -40.605469, 1, 0
22.836440, -40.429688, 1, 1
22.836780, -40.253906, 0, 1
22.837200, -40.078125, 0, 0
22.837520, -39.902344, 1, 0
22.837860, -39.726562, 1, 1
22.838220, -39.550781, 0, 1
22.838620, -39.375000, 0, 0
22.838940, -39.199219, 1, 0
22.839280, -39.023438, 1, 1
22.839640, -38.847656, 0, 1
22.840040, -38.671875, 0, 0
22.840360, -38.496094, 1, 0
22.840680, -38.320312, 1, 1
22.841040, -38.144531, 0, 1
22.841440, -37.968750, 0, 0
22.841760, -37.792969, 1, 0
22.842080, -37.617188, 1, 1
22.842420, -37.441406, 0, 1
22.842820, -37.265625, 0, 0
22.843120, -37.089844, 1, 0
22.843460, -36.914062, 1, 1
22.843780, -36.738281, 0, 1
22.844180, -36.562500, 0, 0
22.844480, -36.386719, 1, 0
22.844800, -36.210938, 1, 1
22.845140, -36.035156, 0, 1
22.845520, -35.859375, 0, 0
22.845820, -35.683594, 1, 0
22.846140, -35.507812, 1, 1
22.846460, -35.332031, 0, 1
22.846860, -35.156250, 0, 0
22.847140, -34.980469, 1, 0
22.847460, -34.804688, 1, 1
22.847800, -34.628906, 0, 1
22.848180, -34.453125, 0, 0
22.848480, -34.277344, 1, 0
22.848800, -34.101562, 1, 1
22.849120, -33.925781, 0, 1
22.849500, -33.750000, 0, 0
22.849800, -33.574219, 1, 0
22.850100, -33.398438, 1, 1
22.850420, -33.222656, 0, 1
22.850800, -33.046875, 0, 0
22.851100, -32.871094, 1, 0
22.851400, -32.695312, 1, 1
22.851700, -32.519531, 0, 1
22.852080, -32.343750, 0, 0
22.852360, -32.167969, 1, 0
22.852660, -31.992188, 1, 1
22.852960, -31.816406, 0, 1
22.853340, -31.640625, 0, 0
22.853600, -31.464844, 1, 0
22.853900, -31.289062, 1, 1
22.854220, -31.113281, 0, 1
22.854580, -30.937500, 0, 0
22.854860, -30.761719, 1, 0
22.855160, -30.585938, 1, 1
22.855480, -30.410156, 0, 1
22.855840, -30.234375, 0, 0
22.856120, -30.058594, 1, 0
22.856420, -29.882812, 1, 1
22.856740, -29.707031, 0, 1
22.857100, -29.531250, 0, 0
22.857380, -29.355469, 1, 0
22.857680, -29.179688, 1, 1
22.857980, -29.003906, 0, 1
22.858340, -28.828125, 0, 0
22.858620, -28.652344, 1, 0
22.858900, -28.476562, 1, 1
22.859200, -28.300781, 0, 1
22.859560, -28.125000, 0, 0
22.859840, -27.949219, 1, 0
22.860120, -27.773438, 1, 1
22.860420, -27.597656, 0, 1
22.860760, -27.421875, 0, 0
22.861040, -27.246094, 1, 0
22.861320, -27.070312, 1, 1
22.861620, -26.894531, 0, 1
22.861980, -26.718750, 0, 0
22.862240, -26.542969, 1, 0
22.862520, -26.367188, 1, 1
22.862820, -26.191406, 0, 1
22.863160, -26.015625, 0, 0
22.863440, -25.839844, 1, 0
22.863720, -25.664062, 1, 1
22.864020, -25.488281, 0, 1
22.864360, -25.312500, 0, 0
22.864640, -25.136719, 1, 0
22.864920, -24.960938, 1, 1
22.865220, -24.785156, 0, 1
22.865560, -24.609375, 0, 0
22.865820, -24.433594, 1, 0
22.866100, -24.257812, 1, 1
22.866400, -24.082031, 0, 1
22.866740, -23.906250, 0, 0
22.867000, -23.730469, 1, 0
22.867280, -23.554688, 1, 1
22.867560, -23.378906, 0, 1
22.867900, -23.203125, 0, 0
22.868160, -23.027344, 1, 0
22.868440, -22.851562, 1, 1
22.868740, -22.675781, 0, 1
22.869080, -22.500000, 0, 0
22.869340, -22.324219, 1, 0
22.869620, -22.148438, 1, 1
22.869900, -21.972656, 0, 1
22.870240, -21.796875, 0, 0
22.870500, -21.621094, 1, 0
22.870760, -21.445312, 1, 1
22.871060, -21.269531, 0, 1
22.871400, -21.093750, 0, 0
22.871640, -20.917969, 1, 0
22.871920, -20.742188, 1, 1
22.872200, -20.566406, 0, 1
22.872540, -20.390625, 0, 0
22.872780, -20.214844, 1, 0
22.873060, -20.039062, 1, 1
22.873340, -19.863281, 0, 1
22.873680, -19.687500, 0, 0
22.873940, -19.511719, 1, 0
22.874200, -19.335938, 1, 1
22.874480, -19.160156, 0, 1
22.874820, -18.984375, 0, 0
22.875080, -18.808594, 1, 0
22.875340, -18.632812, 1, 1
22.875640, -18.457031, 0, 1
22.875960, -18.281250, 0, 0
22.876220, -18.105469, 1, 0
22.876480, -17.929688, 1, 1
22.876760, -17.753906, 0, 1
22.877080, -17.578125, 0, 0
22.877340, -17.402344, 1, 0
22.877600, -17.226562, 1, 1
22.877900, -17.050781, 0, 1
22.878220, -16.875000, 0, 0
22.878480, -16.699219, 1, 0
22.878740, -16.523438, 1, 1
22.879020, -16.347656, 0, 1
22.879340, -16.171875, 0, 0
22.879600, -15.996094, 1, 0
22.879860, -15.820312, 1, 1
22.880140, -15.644531, 0, 1
22.880460, -15.468750, 0, 0
22.880720, -15.292969, 1, 0
22.880980, -15.117188, 1, 1
22.881260, -14.941406, 0, 1
22.881580, -14.765625, 0, 0
22.881820, -14.589844, 1, 0
22.882080, -14.414062, 1, 1
22.882360, -14.238281, 0, 1
22.882680, -14.062500, 0, 0
22.882940, -13.886719, 1, 0
22.883200, -13.710938, 1, 1
22.883460, -13.535156, 0, 1
22.883780, -13.359375, 0, 0
22.884020, -13.183594, 1, 0
22.884280, -13.007812, 1, 1
22.884560, -12.832031, 0, 1
22.884880, -12.656250, 0, 0
22.885140, -12.480469, 1, 0
22.885400, -12.304688, 1, 1
22.885680, -12.128906, 0, 1
22.886000, -11.953125, 0, 0
22.886260, -11.777344, 1, 0
22.886520, -11.601562, 1, 1
22.886800, -11.425781, 0, 1
22.887120, -11.250000, 0, 0
22.887360, -11.074219, 1, 0
22.887620, -10.898438, 1, 1
22.887880, -10.722656, 0, 1
22.888200, -10.546875, 0, 0
22.888440, -10.371094, 1, 0
22.888700, -10.195312, 1, 1
22.888980, -10.019531, 0, 1
22.889280, -9.843750, 0, 0
22.889520, -9.667969, 1, 0
22.889780, -9.492188, 1, 1
22.890060, -9.316406, 0, 1
22.890380, -9.140625, 0, 0
22.890620, -8.964844, 1, 0
22.890880, -8.789062, 1, 1
22.891160, -8.613281, 0, 1
22.891480, -8.437500, 0, 0
22.891720, -8.261719, 1, 0
22.891960, -8.085938, 1, 1
22.892240, -7.910156, 0, 1
22.892560, -7.734375, 0, 0
22.892800, -7.558594, 1, 0
22.893060, -7.382812, 1, 1
22.893320, -7.207031, 0, 1
22.893640, -7.031250, 0, 0
22.893880, -6.855469, 1, 0
22.894140, -6.679688, 1, 1
22.894420, -6.503906, 0, 1
22.894720, -6.328125, 0, 0
22.894980, -6.152344, 1, 0
22.895240, -5.976562, 1, 1
22.895500, -5.800781, 0, 1
22.895800, -5.625000, 0, 0
22.896040, -5.449219, 1, 0
22.896300, -5.273438, 1, 1
22.896580, -5.097656, 0, 1
22.896880, -4.921875, 0, 0
22.897120, -4.746094, 1, 0
22.897380, -4.570312, 1, 1
22.897660, -4.394531, 0, 1
22.897960, -4.218750, 0, 0
22.898220, -4.042969, 1, 0
22.898480, -3.867188, 1, 1
22.898740, -3.691406, 0, 1
22.899060, -3.515625, 0, 0
22.899300, -3.339844, 1, 0
22.899560, -3.164062, 1, 1
22.899840, -2.988281, 0, 1
22.900160, -2.812500, 0, 0
22.900400, -2.636719, 1, 0
22.900660, -2.460938, 1, 1
22.900920, -2.285156, 0, 1
22.901240, -2.109375, 0, 0
22.901460, -1.933594, 1, 0
22.901720, -1.757812, 1, 1
22.901980, -1.582031, 0, 1
22.902300, -1.406250, 0, 0
22.902540, -1.230469, 1, 0
22.902800, -1.054688, 1, 1
22.903060, -0.878906, 0, 1
22.903380, -0.703125, 0, 0
22.903620, -0.527344, 1, 0
22.903880, -0.351562, 1, 1
22.904160, -0.175781, 0, 1
22.904460, 0.000000, 0, 0
22.904720, 0.175781, 1, 0
22.904980, 0.351562, 1, 1
22.905240, 0.527344, 0, 1
22.905560, 0.703125, 0, 0
22.905800, 0.878906, 1, 0
22.906040, 1.054688, 1, 1
22.906320, 1.230469, 0, 1
22.906640, 1.406250, 0, 0
22.906880, 1.582031, 1, 0
22.907140, 1.757812, 1, 1
22.907400, 1.933594, 0, 1
22.907720, 2.109375, 0, 0
22.907960, 2.285156, 1, 0
22.908200, 2.460938, 1, 1
22.908480, 2.636719, 0, 1
22.908800, 2.812500, 0, 0
22.909020, 2.988281, 1, 0
22.909280, 3.164062, 1, 1
22.909540, 3.339844, 0, 1
22.909860, 3.515625, 0, 0
22.910100, 3.691406, 1, 0
22.910360, 3.867188, 1, 1
22.910620, 4.042969, 0, 1
22.910940, 4.218750, 0, 0
22.911180, 4.394531, 1, 0
22.911440, 4.570312, 1, 1
22.911720, 4.746094, 0, 1
22.912040, 4.921875, 0, 0
22.912280, 5.097656, 1, 0
22.912540, 5.273438, 1, 1
22.912820, 5.449219, 0, 1
22.913140, 5.625000, 0, 0
22.913380, 5.800781, 1, 0
22.913640, 5.976562, 1, 1
22.913900, 6.152344, 0, 1
22.914220, 6.328125, 0, 0
22.914440, 6.503906, 1, 0
22.914700, 6.679688, 1, 1
22.914960, 6.855469, 0, 1
22.915280, 7.031250, 0, 0
22.915520, 7.207031, 1, 0
22.915780, 7.382812, 1, 1
22.916060, 7.558594, 0, 1
22.916360, 7.734375, 0, 0
22.916600, 7.910156, 1, 0
22.916860, 8.085938, 1, 1
22.917140, 8.261719, 0, 1
22.917460, 8.437500, 0, 0
22.917720, 8.613281, 1, 0
22.917980, 8.789062, 1, 1
22.918240, 8.964844, 0, 1
22.918560, 9.140625, 0, 0
22.918800, 9.316406, 1, 0
22.919060, 9.492188, 1, 1
22.919340, 9.667969, 0, 1
22.919660, 9.843750, 0, 0
22.919920, 10.019531, 1, 0
22.920180, 10.195312, 1, 1
22.920440, 10.371094, 0, 1
22.920760, 10.546875, 0, 0
22.920980, 10.722656, 1, 0
22.921240, 10.898438, 1, 1
22.921540, 11.074219, 0, 1
22.921860, 11.250000, 0, 0
22.922120, 11.425781, 1, 0
22.922380, 11.601562, 1, 1
22.922640, 11.777344, 0, 1
22.922960, 11.953125, 0, 0
22.923200, 12.128906, 1, 0
22.923460, 12.304688, 1, 1
22.923740, 12.480469, 0, 1
22.924060, 12.656250, 0, 0
22.924320, 12.832031, 1, 0
22.924580, 13.007812, 1, 1
22.924840, 13.183594, 0, 1
22.925180, 13.359375, 0, 0
22.925400, 13.535156, 1, 0
22.925680, 13.710938, 1, 1
22.925960, 13.886719, 0, 1
22.926280, 14.062500, 0, 0
22.926540, 14.238281, 1, 0
22.926800, 14.414062, 1, 1
22.927080, 14.589844, 0, 1
22.927400, 14.765625, 0, 0
22.927640, 14.941406, 1, 0
22.927900, 15.117188, 1, 1
22.928180, 15.292969, 0, 1
22.928520, 15.468750, 0, 0
22.928760, 15.644531, 1, 0
22.929040, 15.820312, 1, 1
22.929300, 15.996094, 0, 1
22.929640, 16.171875, 0, 0
22.929880, 16.347656, 1, 0
22.930140, 16.523438, 1, 1
22.930420, 16.699219, 0, 1
22.930740, 16.875000, 0, 0
22.931000, 17.050781, 1, 0
22.931260, 17.226562, 1, 1
22.931540, 17.402344, 0, 1
22.931880, 17.578125, 0, 0
22.932120, 17.753906, 1, 0
22.932400, 17.929688, 1, 1
22.932680, 18.105469, 0, 1
22.933020, 18.281250, 0, 0
22.933280, 18.457031, 1, 0
22.933540, 18.632812, 1, 1
22.933840, 18.808594, 0, 1
22.934160, 18.984375, 0, 0
22.934420, 19.160156, 1, 0
22.934680, 19.335938, 1, 1
22.934980, 19.511719, 0, 1
22.935300, 19.687500, 0, 0
22.935560, 19.863281, 1, 0
22.935840, 20.039062, 1, 1
22.936120, 20.214844, 0, 1
22.936440, 20.390625, 0, 0
22.936700, 20.566406, 1, 0
22.936980, 20.742188, 1, 1
22.937260, 20.917969, 0, 1
22.937600, 21.093750, 0, 0
22.937860, 21.269531, 1, 0
22.938140, 21.445312, 1, 1
22.938420, 21.621094, 0, 1
22.938760, 21.796875, 0, 0
22.939020, 21.972656, 1, 0
22.939300, 22.148438, 1, 1
22.939580, 22.324219, 0, 1
22.939920, 22.500000, 0, 0
22.940200, 22.675781, 1, 0
22.940480, 22.851562, 1, 1
22.940780, 23.027344, 0, 1
22.941120, 23.203125, 0, 0
22.941380, 23.378906, 1, 0
22.941660, 23.554688, 1, 1
22.941940, 23.730469, 0, 1
22.942280, 23.906250, 0, 0
22.942560, 24.082031, 1, 0
22.942840, 24.257812, 1, 1
22.943120, 24.433594, 0, 1
22.943460, 24.609375, 0, 0
22.943720, 24.785156, 1, 0
22.944000, 24.960938, 1, 1
22.944300, 25.136719, 0, 1
22.944640, 25.312500, 0, 0
22.944900, 25.488281, 1, 0
22.945180, 25.664062, 1, 1
22.945480, 25.839844, 0, 1
22.945840, 26.015625, 0, 0
22.946100, 26.191406, 1, 0
22.946380, 26.367188, 1, 1
22.946680, 26.542969, 0, 1
22.947040, 26.718750, 0, 0
22.947320, 26.894531, 1, 0
22.947600, 27.070312, 1, 1
22.947920, 27.246094, 0, 1
22.948260, 27.421875, 0, 0
22.948560, 27.597656, 1, 0
22.948840, 27.773438, 1, 1
22.949140, 27.949219, 0, 1
22.949500, 28.125000, 0, 0
22.949780, 28.300781, 1, 0
22.950080, 28.476562, 1, 1
22.950380, 28.652344, 0, 1
22.950740, 28.828125, 0, 0
22.951020, 29.003906, 1, 0
22.951300, 29.179688, 1, 1
22.951600, 29.355469, 0, 1
22.951980, 29.531250, 0, 0
22.952240, 29.707031, 1, 0
22.952540, 29.882812, 1, 1
22.952840, 30.058594, 0, 1
22.953200, 30.234375, 0, 0
22.953480, 30.410156, 1, 0
22.953780, 30.585938, 1, 1
22.954120, 30.761719, 0, 1
22.954480, 30.937500, 0, 0
22.954740, 31.113281, 1, 0
22.955040, 31.289062, 1, 1
22.955380, 31.464844, 0, 1
22.955740, 31.640625, 0, 0
22.956040, 31.816406, 1, 0
22.956340, 31.992188, 1, 1
22.956660, 32.167969, 0, 1
22.957040, 32.343750, 0, 0
22.957340, 32.519531, 1, 0
22.957640, 32.695312, 1, 1
22.957940, 32.871094, 0, 1
22.958320, 33.046875, 0, 0
22.958640, 33.222656, 1, 0
22.958940, 33.398438, 1, 1
22.959260, 33.574219, 0, 1
22.959640, 33.750000, 0, 0
22.959920, 33.925781, 1, 0
22.960240, 34.101562, 1, 1
22.960560, 34.277344, 0, 1
22.960940, 34.453125, 0, 0
22.961220, 34.628906, 1, 0
22.961540, 34.804688, 1, 1
22.961860, 34.980469, 0, 1
22.962260, 35.156250, 0, 0
22.962540, 35.332031, 1, 0
22.962860, 35.507812, 1, 1
22.963200, 35.683594, 0, 1
22.963600, 35.859375, 0, 0
22.963900, 36.035156, 1, 0
22.964220, 36.210938, 1, 1
22.964560, 36.386719, 0, 1
22.964960, 36.562500, 0, 0
22.965260, 36.738281, 1, 0
22.965600, 36.914062, 1, 1
22.965940, 37.089844, 0, 1
22.966340, 37.265625, 0, 0
22.966660, 37.441406, 1, 0
22.966980, 37.617188, 1, 1
22.967320, 37.792969, 0, 1
22.967740, 37.968750, 0, 0
22.968040, 38.144531, 1, 0
22.968380, 38.320312, 1, 1
22.968720, 38.496094, 0, 1
22.969140, 38.671875, 0, 0
22.969440, 38.847656, 1, 0
22.969780, 39.023438, 1, 1
22.970140, 39.199219, 0, 1
22.970560, 39.375000, 0, 0
22.970860, 39.550781, 1, 0
22.971200, 39.726562, 1, 1
22.971560, 39.902344, 0, 1
22.971980, 40.078125, 0, 0
22.972300, 40.253906, 1, 0
22.972640, 40.429688, 1, 1
22.973020, 40.605469, 0, 1
22.973440, 40.781250, 0, 0
22.973780, 40.957031, 1, 0
22.974120, 41.132812, 1, 1
22.974500, 41.308594, 0, 1
22.974920, 41.484375, 0, 0
22.975260, 41.660156, 1, 0
22.975620, 41.835938, 1, 1
22.976000, 42.011719, 0, 1
22.976420, 42.187500, 0, 0
22.976760, 42.363281, 1, 0
22.977120, 42.539062, 1, 1
22.977520, 42.714844, 0, 1
22.977960, 42.890625, 0, 0
22.978300, 43.066406, 1, 0
22.978680, 43.242188, 1, 1
22.979060, 43.417969, 0, 1
22.979500, 43.593750, 0, 0
22.979840, 43.769531, 1, 0
22.980220, 43.945312, 1, 1
22.980620, 44.121094, 0, 1
22.981080, 44.296875, 0, 0
22.981420, 44.472656, 1, 0
22.981800, 44.648438, 1, 1
22.982200, 44.824219, 0, 1
22.982660, 45.000000, 0, 0
22.983020, 45.175781, 1, 0
22.983400, 45.351562, 1, 1
22.983820, 45.527344, 0, 1
22.984280, 45.703125, 0, 0
22.984680, 45.878906, 1, 0
22.985080, 46.054688, 1, 1
22.985500, 46.230469, 0, 1
22.985980, 46.406250, 0, 0
22.986380, 46.582031, 1, 0
22.986780, 46.757812, 1, 1
22.987200, 46.933594, 0, 1
22.987700, 47.109375, 0, 0
22.988100, 47.285156, 1, 0
22.988500, 47.460938, 1, 1
22.988920, 47.636719, 0, 1
22.989420, 47.812500, 0, 0
22.989780, 47.988281, 1, 0
22.990200, 48.164062, 1, 1
22.990640, 48.339844, 0, 1
22.991160, 48.515625, 0, 0
22.991560, 48.691406, 1, 0
22.991980, 48.867188, 1, 1
22.992440, 49.042969, 0, 1
22.992960, 49.218750, 0, 0
22.993380, 49.394531, 1, 0
22.993820, 49.570312, 1, 1
22.994300, 49.746094, 0, 1
22.994840, 49.921875, 0, 0
22.995280, 50.097656, 1, 0
22.995740, 50.273438, 1, 1
22.996220, 50.449219, 0, 1
22.996780, 50.625000, 0, 0
22.997220, 50.800781, 1, 0
22.997680, 50.976562, 1, 1
22.998160, 51.152344, 0, 1
22.998740, 51.328125, 0, 0
22.999180, 51.503906, 1, 0
22.999660, 51.679688, 1, 1
23.000160, 51.855469, 0, 1
23.000760, 52.031250, 0, 0
23.001220, 52.207031, 1, 0
23.001720, 52.382812, 1, 1
23.002260, 52.558594, 0, 1
23.002860, 52.734375, 0, 0
23.003360, 52.910156, 1, 0
23.003880, 53.085938, 1, 1
23.004420, 53.261719, 0, 1
23.005060, 53.437500, 0, 0
23.005560, 53.613281, 1, 0
23.006100, 53.789062, 1, 1
23.006660, 53.964844, 0, 1
23.007340, 54.140625, 0, 0
23.007880, 54.316406, 1, 0
23.008440, 54.492188, 1, 1
23.009020, 54.667969, 0, 1
23.009720, 54.843750, 0, 0
23.010260, 55.019531, 1, 0
23.010860, 55.195312, 1, 1
23.011460, 55.371094, 0, 1
23.012200, 55.546875, 0, 0
23.012780, 55.722656, 1, 0
23.013400, 55.898438, 1, 1
23.014040, 56.074219, 0, 1
23.014800, 56.250000, 0, 0
23.015400, 56.425781, 1, 0
23.016060, 56.601562, 1, 1
23.016760, 56.777344, 0, 1
23.017580, 56.953125, 0, 0
23.018220, 57.128906, 1, 0
23.018920, 57.304688, 1, 1
23.019680, 57.480469, 0, 1
23.020560, 57.656250, 0, 0
23.021260, 57.832031, 1, 0
23.022020, 58.007812, 1, 1
23.022820, 58.183594, 0, 1
23.023780, 58.359375, 0, 0
23.024540, 58.535156, 1, 0
23.025380, 58.710938, 1, 1
23.026240, 58.886719, 0, 1
23.027320, 59.062500, 0, 0
23.028180, 59.238281, 1, 0
23.029120, 59.414062, 1, 1
23.030120, 59.589844, 0, 1
23.031340, 59.765625, 0, 0
23.032340, 59.941406, 1, 0
23.033420, 60.117188, 1, 1
23.034620, 60.292969, 0, 1
23.036080, 60.468750, 0, 0
23.037320, 60.644531, 1, 0
23.038660, 60.820312, 1, 1
23.040180, 60.996094, 0, 1
23.042140, 61.171875, 0, 0
23.043720, 61.347656, 1, 0
23.045700, 61.523438, 1, 1
23.048220, 61.699219, 0, 1
23.052460, 61.875000, 0, 0
23.065000, 61.699219, 0, 1
23.068900, 61.523438, 1, 1
23.071280, 61.347656, 1, 0
23.073220, 61.171875, 0, 0
23.074820, 60.996094, 0, 1
23.076760, 60.820312, 1, 1
23.078180, 60.644531, 1, 0
23.079520, 60.468750, 0, 0
23.080760, 60.292969, 0, 1
23.082220, 60.117188, 1, 1
23.083380, 59.941406, 1, 0
23.084440, 59.765625, 0, 0
23.085460, 59.589844, 0, 1
23.086680, 59.414062, 1, 1
23.087640, 59.238281, 1, 0
23.088560, 59.062500, 0, 0
23.089440, 58.886719, 0, 1
23.090520, 58.710938, 1, 1
23.091360, 58.535156, 1, 0
23.092180, 58.359375, 0, 0
23.092960, 58.183594, 0, 1
23.093920, 58.007812, 1, 1
23.094700, 57.832031, 1, 0
23.095440, 57.656250, 0, 0
23.096140, 57.480469, 0, 1
23.097040, 57.304688, 1, 1
23.097760, 57.128906, 1, 0
23.098460, 56.953125, 0, 0
23.099120, 56.777344, 0, 1
23.099940, 56.601562, 1, 1
23.100620, 56.425781, 1, 0
23.101260, 56.250000, 0, 0
23.101880, 56.074219, 0, 1
23.102660, 55.898438, 1, 1
23.103260, 55.722656, 1, 0
23.103880, 55.546875, 0, 0
23.104460, 55.371094, 0, 1
23.105200, 55.195312, 1, 1
23.105800, 55.019531, 1, 0
23.106380, 54.843750, 0, 0
23.106940, 54.667969, 0, 1
23.107640, 54.492188, 1, 1
23.108220, 54.316406, 1, 0
23.108760, 54.140625, 0, 0
23.109320, 53.964844, 0, 1
23.109980, 53.789062, 1, 1
23.110540, 53.613281, 1, 0
23.111080, 53.437500, 0, 0
23.111580, 53.261719, 0, 1
23.112220, 53.085938, 1, 1
23.112760, 52.910156, 1, 0
23.113280, 52.734375, 0, 0
23.113780, 52.558594, 0, 1
23.114400, 52.382812, 1, 1
23.114900, 52.207031, 1, 0
23.115400, 52.031250, 0, 0
23.115880, 51.855469, 0, 1
23.116480, 51.679688, 1, 1
23.116960, 51.503906, 1, 0
23.117440, 51.328125, 0, 0
23.117900, 51.152344, 0, 1
23.118480, 50.976562, 1, 1
23.118940, 50.800781, 1, 0
23.119400, 50.625000, 0, 0
23.119840, 50.449219, 0, 1
23.120420, 50.273438, 1, 1
23.120880, 50.097656, 1, 0
23.121340, 49.921875, 0, 0
