Header:
#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A3700F
#Date Time: 2022-10-28 16:26:39.696
#Sample rate: 50000Hz
#Samples: 1903814

time, angle, A, B
27.845220, 47.812500, 0, 0
27.845900, 47.636719, 0, 1
27.846800, 47.460938, 1, 1
27.847500, 47.285156, 1, 0
27.848200, 47.109375, 0, 0
27.848880, 46.933594, 0, 1
27.849720, 46.757812, 1, 1
27.850420, 46.582031, 1, 0
27.851080, 46.406250, 0, 0
27.851740, 46.230469, 0, 1
27.852540, 46.054688, 1, 1
27.853200, 45.878906, 1, 0
27.853840, 45.703125, 0, 0
27.854480, 45.527344, 0, 1
27.855240, 45.351562, 1, 1
27.855860, 45.175781, 1, 0
27.856460, 45.000000, 0, 0
27.857040, 44.824219, 0, 1
27.857760, 44.648438, 1, 1
27.858340, 44.472656, 1, 0
27.858920, 44.296875, 0, 0
27.859440, 44.121094, 0, 1
27.860160, 43.945312, 1, 1
27.860720, 43.769531, 1, 0
27.861280, 43.593750, 0, 0
27.861800, 43.417969, 0, 1
27.862460, 43.242188, 1, 1
27.863020, 43.066406, 1, 0
27.863540, 42.890625, 0, 0
27.864060, 42.714844, 0, 1
27.864720, 42.539062, 1, 1
27.865260, 42.363281, 1, 0
27.865760, 42.187500, 0, 0
27.866260, 42.011719, 0, 1
27.866900, 41.835938, 1, 1
27.867400, 41.660156, 1, 0
27.867900, 41.484375, 0, 0
27.868400, 41.308594, 0, 1
27.869000, 41.132812, 1, 1
27.869520, 40.957031, 1, 0
27.870000, 40.781250, 0, 0
27.870480, 40.605469, 0, 1
27.871060, 40.429688, 1, 1
27.871560, 40.253906, 1, 0
27.872040, 40.078125, 0, 0
27.872500, 39.902344, 0, 1
27.873080, 39.726562, 1, 1
27.873540, 39.550781, 1, 0
27.874000, 39.375000, 0, 0
27.874440, 39.199219, 0, 1
27.875020, 39.023438, 1, 1
27.875480, 38.847656, 1, 0
27.875920, 38.671875, 0, 0
27.876360, 38.496094, 0, 1
27.876900, 38.320312, 1, 1
27.877360, 38.144531, 1, 0
27.877800, 37.968750, 0, 0
27.878240, 37.792969, 0, 1
27.878780, 37.617188, 1, 1
27.879220, 37.441406, 1, 0
27.879660, 37.265625, 0, 0
27.880080, 37.089844, 0, 1
27.880600, 36.914062, 1, 1
27.881060, 36.738281, 1, 0
27.881480, 36.562500, 0, 0
27.881900, 36.386719, 0, 1
27.882420, 36.210938, 1, 1
27.882840, 36.035156, 1, 0
27.883260, 35.859375, 0, 0
27.883660, 35.683594, 0, 1
27.884180, 35.507812, 1, 1
27.884620, 35.332031, 1, 0
27.885020, 35.156250, 0, 0
27.885420, 34.980469, 0, 1
27.885920, 34.804688, 1, 1
27.886320, 34.628906, 1, 0
27.886720, 34.453125, 0, 0
27.887120, 34.277344, 0, 1
27.887600, 34.101562, 1, 1
27.888000, 33.925781, 1, 0
27.888400, 33.750000, 0, 0
27.888780, 33.574219, 0, 1
27.889260, 33.398438, 1, 1
27.889640, 33.222656, 1, 0
27.890040, 33.046875, 0, 0
27.890460, 32.871094, 0, 1
27.890940, 32.695312, 1, 1
27.891300, 32.519531, 1, 0
27.891680, 32.343750, 0, 0
27.892060, 32.167969, 0, 1
27.892540, 31.992188, 1, 1
27.892940, 31.816406, 1, 0
27.893320, 31.640625, 0, 0
27.893700, 31.464844, 0, 1
27.894160, 31.289062, 1, 1
27.894560, 31.113281, 1, 0
27.894940, 30.937500, 0, 0
27.895280, 30.761719, 0, 1
27.895720, 30.585938, 1, 1
27.896140, 30.410156, 1, 0
27.896520, 30.234375, 0, 0
27.896860, 30.058594, 0, 1
27.897320, 29.882812, 1, 1
27.897700, 29.707031, 1, 0
27.898060, 29.531250, 0, 0
27.898400, 29.355469, 0, 1
27.898860, 29.179688, 1, 1
27.899220, 29.003906, 1, 0
27.899580, 28.828125, 0, 0
27.899920, 28.652344, 0, 1
27.900360, 28.476562, 1, 1
27.900740, 28.300781, 1, 0
27.901100, 28.125000, 0, 0
27.901440, 27.949219, 0, 1
27.901880, 27.773438, 1, 1
27.902240, 27.597656, 1, 0
27.902600, 27.421875, 0, 0
27.902960, 27.246094, 0, 1
27.903400, 27.070312, 1, 1
27.903760, 26.894531, 1, 0
27.904120, 26.718750, 0, 0
27.904460, 26.542969, 0, 1
27.904900, 26.367188, 1, 1
27.905260, 26.191406, 1, 0
27.905600, 26.015625, 0, 0
27.905940, 25.839844, 0, 1
27.906360, 25.664062, 1, 1
27.906720, 25.488281, 1, 0
27.907060, 25.312500, 0, 0
27.907380, 25.136719, 0, 1
27.907820, 24.960938, 1, 1
27.908160, 24.785156, 1, 0
27.908500, 24.609375, 0, 0
27.908820, 24.433594, 0, 1
27.909240, 24.257812, 1, 1
27.909580, 24.082031, 1, 0
27.909920, 23.906250, 0, 0
27.910240, 23.730469, 0, 1
27.910660, 23.554688, 1, 1
27.911000, 23.378906, 1, 0
27.911340, 23.203125, 0, 0
27.911660, 23.027344, 0, 1
27.912080, 22.851562, 1, 1
27.912420, 22.675781, 1, 0
27.912760, 22.500000, 0, 0
27.913080, 22.324219, 0, 1
27.913500, 22.148438, 1, 1
27.913840, 21.972656, 1, 0
27.914160, 21.796875, 0, 0
27.914500, 21.621094, 0, 1
27.914900, 21.445312, 1, 1
27.915240, 21.269531, 1, 0
27.915560, 21.093750, 0, 0
27.915880, 20.917969, 0, 1
27.916280, 20.742188, 1, 1
27.916620, 20.566406, 1, 0
27.916940, 20.390625, 0, 0
27.917260, 20.214844, 0, 1
27.917660, 20.039062, 1, 1
27.918000, 19.863281, 1, 0
27.918320, 19.687500, 0, 0
27.918620, 19.511719, 0, 1
27.919020, 19.335938, 1, 1
27.919360, 19.160156, 1, 0
27.919680, 18.984375, 0, 0
27.920000, 18.808594, 0, 1
27.920380, 18.632812, 1, 1
27.920720, 18.457031, 1, 0
27.921040, 18.281250, 0, 0
27.921360, 18.105469, 0, 1
27.921760, 17.929688, 1, 1
27.922080, 17.753906, 1, 0
27.922400, 17.578125, 0, 0
27.922720, 17.402344, 0, 1
27.923100, 17.226562, 1, 1
27.923440, 17.050781, 1, 0
27.923740, 16.875000, 0, 0
27.924060, 16.699219, 0, 1
27.924440, 16.523438, 1, 1
27.924760, 16.347656, 1, 0
27.925080, 16.171875, 0, 0
27.925380, 15.996094, 0, 1
27.925780, 15.820312, 1, 1
27.926080, 15.644531, 1, 0
27.926400, 15.468750, 0, 0
27.926700, 15.292969, 0, 1
27.927080, 15.117188, 1, 1
27.927420, 14.941406, 1, 0
27.927720, 14.765625, 0, 0
27.928020, 14.589844, 0, 1
27.928400, 14.414062, 1, 1
27.928720, 14.238281, 1, 0
27.929040, 14.062500, 0, 0
27.929360, 13.886719, 0, 1
27.929740, 13.710938, 1, 1
27.930060, 13.535156, 1, 0
27.930360, 13.359375, 0, 0
27.930660, 13.183594, 0, 1
27.931040, 13.007812, 1, 1
27.931340, 12.832031, 1, 0
27.931660, 12.656250, 0, 0
27.931960, 12.480469, 0, 1
27.932340, 12.304688, 1, 1
27.932680, 12.128906, 1, 0
27.932980, 11.953125, 0, 0
27.933260, 11.777344, 0, 1
27.933640, 11.601562, 1, 1
27.933940, 11.425781, 1, 0
27.934260, 11.250000, 0, 0
27.934560, 11.074219, 0, 1
27.934940, 10.898438, 1, 1
27.935280, 10.722656, 1, 0
27.935580, 10.546875, 0, 0
27.935860, 10.371094, 0, 1
27.936240, 10.195312, 1, 1
27.936540, 10.019531, 1, 0
27.936840, 9.843750, 0, 0
27.937140, 9.667969, 0, 1
27.937520, 9.492188, 1, 1
27.937840, 9.316406, 1, 0
27.938140, 9.140625, 0, 0
27.938440, 8.964844, 0, 1
27.938820, 8.789062, 1, 1
27.939120, 8.613281, 1, 0
27.939420, 8.437500, 0, 0
27.939720, 8.261719, 0, 1
27.940100, 8.085938, 1, 1
27.940420, 7.910156, 1, 0
27.940720, 7.734375, 0, 0
27.941020, 7.558594, 0, 1
27.941380, 7.382812, 1, 1
27.941680, 7.207031, 1, 0
27.942000, 7.031250, 0, 0
27.942280, 6.855469, 0, 1
27.942660, 6.679688, 1, 1
27.942960, 6.503906, 1, 0
27.943260, 6.328125, 0, 0
27.943540, 6.152344, 0, 1
27.943920, 5.976562, 1, 1
27.944220, 5.800781, 1, 0
27.944520, 5.625000, 0, 0
27.944800, 5.449219, 0, 1
27.945180, 5.273438, 1, 1
27.945480, 5.097656, 1, 0
27.945780, 4.921875, 0, 0
27.946080, 4.746094, 0, 1
27.946460, 4.570312, 1, 1
27.946780, 4.394531, 1, 0
27.947080, 4.218750, 0, 0
27.947380, 4.042969, 0, 1
27.947740, 3.867188, 1, 1
27.948040, 3.691406, 1, 0
27.948360, 3.515625, 0, 0
27.948640, 3.339844, 0, 1
27.949020, 3.164062, 1, 1
27.949320, 2.988281, 1, 0
27.949620, 2.812500, 0, 0
27.949900, 2.636719, 0, 1
27.950260, 2.460938, 1, 1
27.950580, 2.285156, 1, 0
27.950880, 2.109375, 0, 0
27.951160, 1.933594, 0, 1
27.951520, 1.757812, 1, 1
27.951820, 1.582031, 1, 0
27.952120, 1.406250, 0, 0
27.952420, 1.230469, 0, 1
27.952780, 1.054688, 1, 1
27.953100, 0.878906, 1, 0
27.953400, 0.703125, 0, 0
27.953680, 0.527344, 0, 1
27.954060, 0.351562, 1, 1
27.954360, 0.175781, 1, 0
27.954660, 0.000000, 0, 0
27.954960, -0.175781, 0, 1
27.955320, -0.351562, 1, 1
27.955640, -0.527344, 1, 0
27.955940, -0.703125, 0, 0
27.956240, -0.878906, 0, 1
27.956600, -1.054688, 1, 1
27.956900, -1.230469, 1, 0
27.957200, -1.406250, 0, 0
27.957500, -1.582031, 0, 1
27.957860, -1.757812, 1, 1
27.958180, -1.933594, 1, 0
27.958480, -2.109375, 0, 0
27.958760, -2.285156, 0, 1
27.959120, -2.460938, 1, 1
27.959420, -2.636719, 1, 0
27.959720, -2.812500, 0, 0
27.960020, -2.988281, 0, 1
27.960380, -3.164062, 1, 1
27.960700, -3.339844, 1, 0
27.961000, -3.515625, 0, 0
27.961300, -3.691406, 0, 1
27.961660, -3.867188, 1, 1
27.961980, -4.042969, 1, 0
27.962280, -4.218750, 0, 0
27.962580, -4.394531, 0, 1
27.962940, -4.570312, 1, 1
27.963260, -4.746094, 1, 0
27.963560, -4.921875, 0, 0
27.963860, -5.097656, 0, 1
27.964220, -5.273438, 1, 1
27.964540, -5.449219, 1, 0
27.964840, -5.625000, 0, 0
27.965120, -5.800781, 0, 1
27.965500, -5.976562, 1, 1
27.965780, -6.152344, 1, 0
27.966100, -6.328125, 0, 0
27.966380, -6.503906, 0, 1
27.966760, -6.679688, 1, 1
27.967080, -6.855469, 1, 0
27.967380, -7.031250, 0, 0
27.967660, -7.207031, 0, 1
27.968040, -7.382812, 1, 1
27.968340, -7.558594, 1, 0
27.968640, -7.734375, 0, 0
27.968940, -7.910156, 0, 1
27.969320, -8.085938, 1, 1
27.969620, -8.261719, 1, 0
27.969920, -8.437500, 0, 0
27.970220, -8.613281, 0, 1
27.970600, -8.789062, 1, 1
27.970900, -8.964844, 1, 0
27.971200, -9.140625, 0, 0
27.971500, -9.316406, 0, 1
27.971880, -9.492188, 1, 1
27.972200, -9.667969, 1, 0
27.972500, -9.843750, 0, 0
27.972800, -10.019531, 0, 1
27.973180, -10.195312, 1, 1
27.973480, -10.371094, 1, 0
27.973780, -10.546875, 0, 0
27.974080, -10.722656, 0, 1
27.974460, -10.898438, 1, 1
27.974760, -11.074219, 1, 0
27.975060, -11.250000, 0, 0
27.975360, -11.425781, 0, 1
27.975740, -11.601562, 1, 1
27.976060, -11.777344, 1, 0
27.976380, -11.953125, 0, 0
27.976680, -12.128906, 0, 1
27.977060, -12.304688, 1, 1
27.977380, -12.480469, 1, 0
27.977700, -12.656250, 0, 0
27.978000, -12.832031, 0, 1
27.978400, -13.007812, 1, 1
27.978700, -13.183594, 1, 0
27.979020, -13.359375, 0, 0
27.979300, -13.535156, 0, 1
27.979700, -13.710938, 1, 1
27.980000, -13.886719, 1, 0
27.980320, -14.062500, 0, 0
27.980600, -14.238281, 0, 1
27.981000, -14.414062, 1, 1
27.981320, -14.589844, 1, 0
27.981620, -14.765625, 0, 0
27.981920, -14.941406, 0, 1
27.982320, -15.117188, 1, 1
27.982620, -15.292969, 1, 0
27.982940, -15.468750, 0, 0
27.983260, -15.644531, 0, 1
27.983640, -15.820312, 1, 1
27.983960, -15.996094, 1, 0
27.984280, -16.171875, 0, 0
27.984600, -16.347656, 0, 1
27.984980, -16.523438, 1, 1
27.985300, -16.699219, 1, 0
27.985620, -16.875000, 0, 0
27.985920, -17.050781, 0, 1
27.986320, -17.226562, 1, 1
27.986660, -17.402344, 1, 0
27.986980, -17.578125, 0, 0
27.987280, -17.753906, 0, 1
27.987680, -17.929688, 1, 1
27.988000, -18.105469, 1, 0
27.988320, -18.281250, 0, 0
27.988640, -18.457031, 0, 1
27.989040, -18.632812, 1, 1
27.989380, -18.808594, 1, 0
27.989700, -18.984375, 0, 0
27.990020, -19.160156, 0, 1
27.990420, -19.335938, 1, 1
27.990740, -19.511719, 1, 0
27.991060, -19.687500, 0, 0
27.991380, -19.863281, 0, 1
27.991780, -20.039062, 1, 1
27.992120, -20.214844, 1, 0
27.992440, -20.390625, 0, 0
27.992760, -20.566406, 0, 1
27.993160, -20.742188, 1, 1
27.993500, -20.917969, 1, 0
27.993820, -21.093750, 0, 0
27.994140, -21.269531, 0, 1
27.994540, -21.445312, 1, 1
27.994880, -21.621094, 1, 0
27.995220, -21.796875, 0, 0
27.995540, -21.972656, 0, 1
27.995940, -22.148438, 1, 1
27.996280, -22.324219, 1, 0
27.996620, -22.500000, 0, 0
27.996940, -22.675781, 0, 1
27.997360, -22.851562, 1, 1
27.997720, -23.027344, 1, 0
27.998040, -23.203125, 0, 0
27.998380, -23.378906, 0, 1
27.998800, -23.554688, 1, 1
27.999120, -23.730469, 1, 0
27.999460, -23.906250, 0, 0
27.999800, -24.082031, 0, 1
28.000220, -24.257812, 1, 1
28.000580, -24.433594, 1, 0
28.000920, -24.609375, 0, 0
28.001240, -24.785156, 0, 1
28.001680, -24.960938, 1, 1
28.002020, -25.136719, 1, 0
28.002380, -25.312500, 0, 0
28.002720, -25.488281, 0, 1
28.003140, -25.664062, 1, 1
28.003500, -25.839844, 1, 0
28.003840, -26.015625, 0, 0
28.004180, -26.191406, 0, 1
28.004620, -26.367188, 1, 1
28.004980, -26.542969, 1, 0
28.005320, -26.718750, 0, 0
28.005660, -26.894531, 0, 1
28.006100, -27.070312, 1, 1
28.006460, -27.246094, 1, 0
28.006820, -27.421875, 0, 0
28.007160, -27.597656, 0, 1
28.007600, -27.773438, 1, 1
28.007960, -27.949219, 1, 0
28.008320, -28.125000, 0, 0
28.008660, -28.300781, 0, 1
28.009100, -28.476562, 1, 1
28.009480, -28.652344, 1, 0
28.009840, -28.828125, 0, 0
28.010180, -29.003906, 0, 1
28.010640, -29.179688, 1, 1
28.011000, -29.355469, 1, 0
28.011380, -29.531250, 0, 0
28.011740, -29.707031, 0, 1
28.012200, -29.882812, 1, 1
28.012600, -30.058594, 1, 0
28.012960, -30.234375, 0, 0
28.013340, -30.410156, 0, 1
28.013800, -30.585938, 1, 1
28.014180, -30.761719, 1, 0
28.014560, -30.937500, 0, 0
28.014920, -31.113281, 0, 1
28.015400, -31.289062, 1, 1
28.015780, -31.464844, 1, 0
28.016160, -31.640625, 0, 0
28.016520, -31.816406, 0, 1
28.017000, -31.992188, 1, 1
28.017380, -32.167969, 1, 0
28.017760, -32.343750, 0, 0
28.018140, -32.519531, 0, 1
28.018620, -32.695312, 1, 1
28.019000, -32.871094, 1, 0
28.019400, -33.046875, 0, 0
28.019760, -33.222656, 0, 1
28.020260, -33.398438, 1, 1
28.020680, -33.574219, 1, 0
28.021060, -33.750000, 0, 0
28.021460, -33.925781, 0, 1
28.021960, -34.101562, 1, 1
28.022360, -34.277344, 1, 0
28.022780, -34.453125, 0, 0
28.023180, -34.628906, 0, 1
28.023680, -34.804688, 1, 1
28.024120, -34.980469, 1, 0
28.024540, -35.156250, 0, 0
28.024940, -35.332031, 0, 1
28.025440, -35.507812, 1, 1
28.025860, -35.683594, 1, 0
28.026280, -35.859375, 0, 0
28.026700, -36.035156, 0, 1
28.027220, -36.210938, 1, 1
28.027640, -36.386719, 1, 0
28.028080, -36.562500, 0, 0
28.028480, -36.738281, 0, 1
28.029020, -36.914062, 1, 1
28.029460, -37.089844, 1, 0
28.029880, -37.265625, 0, 0
28.030320, -37.441406, 0, 1
28.030860, -37.617188, 1, 1
28.031320, -37.792969, 1, 0
28.031760, -37.968750, 0, 0
28.032200, -38.144531, 0, 1
28.032760, -38.320312, 1, 1
28.033220, -38.496094, 1, 0
28.033680, -38.671875, 0, 0
28.034120, -38.847656, 0, 1
28.034680, -39.023438, 1, 1
28.035160, -39.199219, 1, 0
28.035620, -39.375000, 0, 0
28.036080, -39.550781, 0, 1
28.036660, -39.726562, 1, 1
28.037160, -39.902344, 1, 0
28.037640, -40.078125, 0, 0
28.038100, -40.253906, 0, 1
28.038680, -40.429688, 1, 1
28.039160, -40.605469, 1, 0
28.039660, -40.781250, 0, 0
28.040120, -40.957031, 0, 1
28.040740, -41.132812, 1, 1
28.041240, -41.308594, 1, 0
28.041740, -41.484375, 0, 0
28.042220, -41.660156, 0, 1
28.042840, -41.835938, 1, 1
28.043360, -42.011719, 1, 0
28.043900, -42.187500, 0, 0
28.044420, -42.363281, 0, 1
28.045060, -42.539062, 1, 1
28.045620, -42.714844, 1, 0
28.046160, -42.890625, 0, 0
28.046700, -43.066406, 0, 1
28.047380, -43.242188, 1, 1
28.047940, -43.417969, 1, 0
28.048500, -43.593750, 0, 0
28.049060, -43.769531, 0, 1
28.049760, -43.945312, 1, 1
28.050360, -44.121094, 1, 0
28.050940, -44.296875, 0, 0
28.051500, -44.472656, 0, 1
28.052240, -44.648438, 1, 1
28.052840, -44.824219, 1, 0
28.053440, -45.000000, 0, 0
28.054020, -45.175781, 0, 1
28.054780, -45.351562, 1, 1
28.055420, -45.527344, 1, 0
28.056040, -45.703125, 0, 0
28.056660, -45.878906, 0, 1
28.057480, -46.054688, 1, 1
28.058140, -46.230469, 1, 0
28.058820, -46.406250, 0, 0
28.059480, -46.582031, 0, 1
28.060340, -46.757812, 1, 1
28.061080, -46.933594, 1, 0
28.061800, -47.109375, 0, 0
28.062520, -47.285156, 0, 1
28.063420, -47.460938, 1, 1
28.064200, -47.636719, 1, 0
28.064980, -47.812500, 0, 0
28.065720, -47.988281, 0, 1
28.066720, -48.164062, 1, 1
28.067560, -48.339844, 1, 0
28.068380, -48.515625, 0, 0
28.069200, -48.691406, 0, 1
28.070300, -48.867188, 1, 1
28.071180, -49.042969, 1, 0
28.072100, -49.218750, 0, 0
28.073000, -49.394531, 0, 1
28.074220, -49.570312, 1, 1
28.075240, -49.746094, 1, 0
28.076280, -49.921875, 0, 0
28.077340, -50.097656, 0, 1
28.078760, -50.273438, 1, 1
28.079960, -50.449219, 1, 0
28.081220, -50.625000, 0, 0
28.082540, -50.800781, 0, 1
28.084280, -50.976562, 1, 1
28.085900, -51.152344, 1, 0
28.087580, -51.328125, 0, 0
28.089400, -51.503906, 0, 1
28.092060, -51.679688, 1, 1
28.094800, -51.855469, 1, 0
28.098460, -52.031250, 0, 0
28.112180, -51.855469, 1, 0
28.115560, -51.679688, 1, 1
28.118240, -51.503906, 0, 1
28.120780, -51.328125, 0, 0
28.122520, -51.152344, 1, 0
28.124200, -50.976562, 1, 1
28.125820, -50.800781, 0, 1
28.127520, -50.625000, 0, 0
28.128820, -50.449219, 1, 0
28.130060, -50.273438, 1, 1
28.131300, -50.097656, 0, 1
28.132680, -49.921875, 0, 0
28.133700, -49.746094, 1, 0
28.134760, -49.570312, 1, 1
28.135800, -49.394531, 0, 1
28.137000, -49.218750, 0, 0
28.137880, -49.042969, 1, 0
28.138800, -48.867188, 1, 1
28.139700, -48.691406, 0, 1
28.140780, -48.515625, 0, 0
28.141560, -48.339844, 1, 0
28.142400, -48.164062, 1, 1
28.143260, -47.988281, 0, 1
28.144240, -47.812500, 0, 0
28.144980, -47.636719, 1, 0
28.145740, -47.460938, 1, 1
28.146540, -47.285156, 0, 1
28.147440, -47.109375, 0, 0
28.148140, -46.933594, 1, 0
28.148860, -46.757812, 1, 1
28.149620, -46.582031, 0, 1
28.150460, -46.406250, 0, 0
28.151120, -46.230469, 1, 0
28.151800, -46.054688, 1, 1
28.152480, -45.878906, 0, 1
28.153280, -45.703125, 0, 0
28.153900, -45.527344, 1, 0
28.154520, -45.351562, 1, 1
28.155180, -45.175781, 0, 1
28.155940, -45.000000, 0, 0
28.156500, -44.824219, 1, 0
28.157100, -44.648438, 1, 1
28.157720, -44.472656, 0, 1
28.158460, -44.296875, 0, 0
28.159000, -44.121094, 1, 0
28.159580, -43.945312, 1, 1
28.160200, -43.769531, 0, 1
28.160900, -43.593750, 0, 0
28.161440, -43.417969, 1, 0
28.162000, -43.242188, 1, 1
28.162580, -43.066406, 0, 1
28.163240, -42.890625, 0, 0
28.163780, -42.714844, 1, 0
28.164320, -42.539062, 1, 1
28.164880, -42.363281, 0, 1
28.165520, -42.187500, 0, 0
28.166040, -42.011719, 1, 0
28.166560, -41.835938, 1, 1
28.167100, -41.660156, 0, 1
28.167740, -41.484375, 0, 0
28.168200, -41.308594, 1, 0
28.168700, -41.132812, 1, 1
28.169220, -40.957031, 0, 1
28.169840, -40.781250, 0, 0
28.170280, -40.605469, 1, 0
28.170780, -40.429688, 1, 1
28.171280, -40.253906, 0, 1
28.171860, -40.078125, 0, 0
28.172320, -39.902344, 1, 0
28.172800, -39.726562, 1, 1
28.173300, -39.550781, 0, 1
28.173880, -39.375000, 0, 0
28.174320, -39.199219, 1, 0
28.174800, -39.023438, 1, 1
28.175280, -38.847656, 0, 1
28.175840, -38.671875, 0, 0
28.176280, -38.496094, 1, 0
28.176740, -38.320312, 1, 1
28.177220, -38.144531, 0, 1
28.177760, -37.968750, 0, 0
28.178200, -37.792969, 1, 0
28.178640, -37.617188, 1, 1
28.179100, -37.441406, 0, 1
28.179640, -37.265625, 0, 0
28.180060, -37.089844, 1, 0
28.180500, -36.914062, 1, 1
28.180960, -36.738281, 0, 1
28.181480, -36.562500, 0, 0
28.181880, -36.386719, 1, 0
28.182320, -36.210938, 1, 1
28.182760, -36.035156, 0, 1
28.183280, -35.859375, 0, 0
28.183680, -35.683594, 1, 0
28.184100, -35.507812, 1, 1
28.184540, -35.332031, 0, 1
28.185040, -35.156250, 0, 0
28.185440, -34.980469, 1, 0
28.185840, -34.804688, 1, 1
28.186300, -34.628906, 0, 1
28.186800, -34.453125, 0, 0
28.187200, -34.277344, 1, 0
28.187600, -34.101562, 1, 1
28.188040, -33.925781, 0, 1
28.188520, -33.750000, 0, 0
28.188900, -33.574219, 1, 0
28.189300, -33.398438, 1, 1
28.189720, -33.222656, 0, 1
28.190220, -33.046875, 0, 0
28.190580, -32.871094, 1, 0
28.190980, -32.695312, 1, 1
28.191380, -32.519531, 0, 1
28.191860, -32.343750, 0, 0
28.192220, -32.167969, 1, 0
28.192600, -31.992188, 1, 1
28.193000, -31.816406, 0, 1
28.193480, -31.640625, 0, 0
28.193820, -31.464844, 1, 0
28.194200, -31.289062, 1, 1
28.194600, -31.113281, 0, 1
28.195080, -30.937500, 0, 0
28.195420, -30.761719, 1, 0
28.195800, -30.585938, 1, 1
28.196200, -30.410156, 0, 1
28.196660, -30.234375, 0, 0
28.197020, -30.058594, 1, 0
28.197400, -29.882812, 1, 1
28.197800, -29.707031, 0, 1
28.198260, -29.531250, 0, 0
28.198620, -29.355469, 1, 0
28.199000, -29.179688, 1, 1
28.199380, -29.003906, 0, 1
28.199820, -28.828125, 0, 0
28.200160, -28.652344, 1, 0
28.200520, -28.476562, 1, 1
28.200900, -28.300781, 0, 1
28.201360, -28.125000, 0, 0
28.201700, -27.949219, 1, 0
28.202040, -27.773438, 1, 1
28.202420, -27.597656, 0, 1
28.202860, -27.421875, 0, 0
28.203180, -27.246094, 1, 0
28.203540, -27.070312, 1, 1
28.203920, -26.894531, 0, 1
28.204360, -26.718750, 0, 0
28.204680, -26.542969, 1, 0
28.205040, -26.367188, 1, 1
28.205400, -26.191406, 0, 1
28.205840, -26.015625, 0, 0
28.206160, -25.839844, 1, 0
28.206520, -25.664062, 1, 1
28.206900, -25.488281, 0, 1
28.207320, -25.312500, 0, 0
28.207660, -25.136719, 1, 0
28.208000, -24.960938, 1, 1
28.208360, -24.785156, 0, 1
28.208780, -24.609375, 0, 0
28.209120, -24.433594, 1, 0
28.209460, -24.257812, 1, 1
28.209820, -24.082031, 0, 1
28.210240, -23.906250, 0, 0
28.210560, -23.730469, 1, 0
28.210900, -23.554688, 1, 1
28.211260, -23.378906, 0, 1
28.211680, -23.203125, 0, 0
28.212000, -23.027344, 1, 0
28.212340, -22.851562, 1, 1
28.212680, -22.675781, 0, 1
28.213100, -22.500000, 0, 0
28.213420, -22.324219, 1, 0
28.213760, -22.148438, 1, 1
28.214120, -21.972656, 0, 1
28.214520, -21.796875, 0, 0
28.214820, -21.621094, 1, 0
28.215160, -21.445312, 1, 1
28.215520, -21.269531, 0, 1
28.215920, -21.093750, 0, 0
28.216220, -20.917969, 1, 0
28.216560, -20.742188, 1, 1
28.216900, -20.566406, 0, 1
28.217300, -20.390625, 0, 0
28.217620, -20.214844, 1, 0
28.217940, -20.039062, 1, 1
28.218280, -19.863281, 0, 1
28.218700, -19.687500, 0, 0
28.219000, -19.511719, 1, 0
28.219320, -19.335938, 1, 1
28.219660, -19.160156, 0, 1
28.220060, -18.984375, 0, 0
28.220380, -18.808594, 1, 0
28.220700, -18.632812, 1, 1
28.221040, -18.457031, 0, 1
28.221440, -18.281250, 0, 0
28.221740, -18.105469, 1, 0
28.222080, -17.929688, 1, 1
28.222420, -17.753906, 0, 1
28.222800, -17.578125, 0, 0
28.223100, -17.402344, 1, 0
28.223420, -17.226562, 1, 1
28.223780, -17.050781, 0, 1
28.224160, -16.875000, 0, 0
28.224480, -16.699219, 1, 0
28.224780, -16.523438, 1, 1
28.225120, -16.347656, 0, 1
28.225500, -16.171875, 0, 0
28.225820, -15.996094, 1, 0
28.226120, -15.820312, 1, 1
28.226460, -15.644531, 0, 1
28.226860, -15.468750, 0, 0
28.227160, -15.292969, 1, 0
28.227480, -15.117188, 1, 1
28.227800, -14.941406, 0, 1
28.228180, -14.765625, 0, 0
28.228480, -14.589844, 1, 0
28.228800, -14.414062, 1, 1
28.229120, -14.238281, 0, 1
28.229520, -14.062500, 0, 0
28.229800, -13.886719, 1, 0
28.230120, -13.710938, 1, 1
28.230440, -13.535156, 0, 1
28.230820, -13.359375, 0, 0
28.231100, -13.183594, 1, 0
28.231420, -13.007812, 1, 1
28.231740, -12.832031, 0, 1
28.232120, -12.656250, 0, 0
28.232420, -12.480469, 1, 0
28.232740, -12.304688, 1, 1
28.233080, -12.128906, 0, 1
28.233460, -11.953125, 0, 0
28.233760, -11.777344, 1, 0
28.234080, -11.601562, 1, 1
28.234400, -11.425781, 0, 1
28.234780, -11.250000, 0, 0
28.235080, -11.074219, 1, 0
28.235380, -10.898438, 1, 1
28.235700, -10.722656, 0, 1
28.236080, -10.546875, 0, 0
28.236360, -10.371094, 1, 0
28.236680, -10.195312, 1, 1
28.236980, -10.019531, 0, 1
28.237360, -9.843750, 0, 0
28.237640, -9.667969, 1, 0
28.237960, -9.492188, 1, 1
28.238280, -9.316406, 0, 1
28.238660, -9.140625, 0, 0
28.238960, -8.964844, 1, 0
28.239260, -8.789062, 1, 1
28.239580, -8.613281, 0, 1
