Header:,,,
#Digilent WaveForms Logic Analyzer Acquisition,,,
#Device Name: Discovery2,,,
#Serial Number: SN:210321A3700F,,,
#Date Time: 2022-10-28 16:30:14.816,,,
#Sample rate: 50000Hz,,,
#Samples: 1366378,,,
,,,
time, angle, A, B
23.4357,-9.84375,0,0
23.43606,-10.019531,0,1
23.43656,-10.195312,1,1
23.43694,-10.371094,1,0
23.43734,-10.546875,0,0
23.4377,-10.722656,0,1
23.4382,-10.898438,1,1
23.43858,-11.074219,1,0
23.43898,-11.25,0,0
23.43936,-11.425781,0,1
23.43986,-11.601562,1,1
23.44028,-11.777344,1,0
23.44068,-11.953125,0,0
23.44108,-12.128906,0,1
23.44156,-12.304688,1,1
23.44198,-12.480469,1,0
23.44238,-12.65625,0,0
23.44278,-12.832031,0,1
23.44328,-13.007812,1,1
23.4437,-13.183594,1,0
23.4441,-13.359375,0,0
23.44448,-13.535156,0,1
23.44498,-13.710938,1,1
23.44538,-13.886719,1,0
23.44578,-14.0625,0,0
23.44616,-14.238281,0,1
23.44668,-14.414062,1,1
23.4471,-14.589844,1,0
23.4475,-14.765625,0,0
23.44788,-14.941406,0,1
23.4484,-15.117188,1,1
23.4488,-15.292969,1,0
23.44922,-15.46875,0,0
23.44962,-15.644531,0,1
23.45014,-15.820312,1,1
23.45056,-15.996094,1,0
23.45098,-16.171875,0,0
23.45138,-16.347656,0,1
23.4519,-16.523438,1,1
23.45232,-16.699219,1,0
23.45274,-16.875,0,0
23.45314,-17.050781,0,1
23.45366,-17.226562,1,1
23.4541,-17.402344,1,0
23.45452,-17.578125,0,0
23.45494,-17.753906,0,1
23.45546,-17.929688,1,1
23.4559,-18.105469,1,0
23.45632,-18.28125,0,0
23.45674,-18.457031,0,1
23.45726,-18.632812,1,1
23.45772,-18.808594,1,0
23.45814,-18.984375,0,0
23.45858,-19.160156,0,1
23.45912,-19.335938,1,1
23.45954,-19.511719,1,0
23.45998,-19.6875,0,0
23.4604,-19.863281,0,1
23.46094,-20.039062,1,1
23.4614,-20.214844,1,0
23.46184,-20.390625,0,0
23.46226,-20.566406,0,1
23.46282,-20.742188,1,1
23.46326,-20.917969,1,0
23.4637,-21.09375,0,0
23.46414,-21.269531,0,1
23.4647,-21.445312,1,1
23.46516,-21.621094,1,0
23.4656,-21.796875,0,0
23.46604,-21.972656,0,1
23.4666,-22.148438,1,1
23.46706,-22.324219,1,0
23.46752,-22.5,0,0
23.46798,-22.675781,0,1
23.46854,-22.851562,1,1
23.46902,-23.027344,1,0
23.46948,-23.203125,0,0
23.46994,-23.378906,0,1
23.47052,-23.554688,1,1
23.471,-23.730469,1,0
23.47146,-23.90625,0,0
23.47192,-24.082031,0,1
23.47252,-24.257812,1,1
23.47302,-24.433594,1,0
23.4735,-24.609375,0,0
23.47396,-24.785156,0,1
23.47456,-24.960938,1,1
23.47506,-25.136719,1,0
23.47554,-25.3125,0,0
23.47604,-25.488281,0,1
23.47664,-25.664062,1,1
23.47716,-25.839844,1,0
23.47766,-26.015625,0,0
23.47814,-26.191406,0,1
23.47876,-26.367188,1,1
23.47928,-26.542969,1,0
23.47978,-26.71875,0,0
23.48026,-26.894531,0,1
23.4809,-27.070312,1,1
23.48144,-27.246094,1,0
23.48196,-27.421875,0,0
23.48246,-27.597656,0,1
23.4831,-27.773438,1,1
23.48362,-27.949219,1,0
23.48416,-28.125,0,0
23.48466,-28.300781,0,1
23.48534,-28.476562,1,1
23.48588,-28.652344,1,0
23.48642,-28.828125,0,0
23.48694,-29.003906,0,1
23.48764,-29.179688,1,1
23.48818,-29.355469,1,0
23.48874,-29.53125,0,0
23.48932,-29.707031,0,1
23.49,-29.882812,1,1
23.49062,-30.058594,1,0
23.4912,-30.234375,0,0
23.49176,-30.410156,0,1
23.49248,-30.585938,1,1
23.4931,-30.761719,1,0
23.49368,-30.9375,0,0
23.49426,-31.113281,0,1
23.495,-31.289062,1,1
23.49564,-31.464844,1,0
23.49624,-31.640625,0,0
23.49682,-31.816406,0,1
23.4976,-31.992188,1,1
23.49822,-32.167969,1,0
23.49884,-32.34375,0,0
23.49946,-32.519531,0,1
23.50026,-32.695312,1,1
23.5009,-32.871094,1,0
23.50156,-33.046875,0,0
23.5022,-33.222656,0,1
23.50304,-33.398438,1,1
23.50374,-33.574219,1,0
23.50442,-33.75,0,0
23.5051,-33.925781,0,1
23.50598,-34.101562,1,1
23.50672,-34.277344,1,0
23.50744,-34.453125,0,0
23.50818,-34.628906,0,1
23.5091,-34.804688,1,1
23.5099,-34.980469,1,0
23.51068,-35.15625,0,0
23.51142,-35.332031,0,1
23.5124,-35.507812,1,1
23.51322,-35.683594,1,0
23.51404,-35.859375,0,0
23.51484,-36.035156,0,1
23.5159,-36.210938,1,1
23.51678,-36.386719,1,0
23.51766,-36.5625,0,0
23.5185,-36.738281,0,1
23.51964,-36.914062,1,1
23.5206,-37.089844,1,0
23.52158,-37.265625,0,0
23.52254,-37.441406,0,1
23.5238,-37.617188,1,1
23.52486,-37.792969,1,0
23.52594,-37.96875,0,0
23.52704,-38.144531,0,1
23.52848,-38.320312,1,1
23.52972,-38.496094,1,0
23.53096,-38.671875,0,0
23.53222,-38.847656,0,1
23.53392,-39.023438,1,1
23.53544,-39.199219,1,0
23.53698,-39.375,0,0
23.53862,-39.550781,0,1
23.54084,-39.726562,1,1
23.54296,-39.902344,1,0
23.54526,-40.078125,0,0
23.5479,-40.253906,0,1
23.55246,-40.429688,1,1
23.56886,-40.253906,0,1
23.57304,-40.078125,0,0
23.57544,-39.902344,1,0
23.5777,-39.726562,1,1
23.57982,-39.550781,0,1
23.582,-39.375,0,0
23.58356,-39.199219,1,0
23.58512,-39.023438,1,1
23.58664,-38.847656,0,1
23.58832,-38.671875,0,0
23.58952,-38.496094,1,0
23.59078,-38.320312,1,1
23.59204,-38.144531,0,1
23.59346,-37.96875,0,0
23.59452,-37.792969,1,0
23.5956,-37.617188,1,1
23.59668,-37.441406,0,1
23.59792,-37.265625,0,0
23.59888,-37.089844,1,0
23.59984,-36.914062,1,1
23.60084,-36.738281,0,1
23.60196,-36.5625,0,0
23.60278,-36.386719,1,0
23.60368,-36.210938,1,1
23.60458,-36.035156,0,1
23.60562,-35.859375,0,0
23.60638,-35.683594,1,0
23.6072,-35.507812,1,1
23.60806,-35.332031,0,1
23.60902,-35.15625,0,0
23.60974,-34.980469,1,0
23.61052,-34.804688,1,1
23.61134,-34.628906,0,1
23.61226,-34.453125,0,0
23.61298,-34.277344,1,0
23.6137,-34.101562,1,1
23.61446,-33.925781,0,1
23.61534,-33.75,0,0
23.616,-33.574219,1,0
23.61668,-33.398438,1,1
23.61742,-33.222656,0,1
23.61824,-33.046875,0,0
23.61888,-32.871094,1,0
23.61952,-32.695312,1,1
23.6202,-32.519531,0,1
23.621,-32.34375,0,0
23.62158,-32.167969,1,0
23.62222,-31.992188,1,1
23.62286,-31.816406,0,1
23.62362,-31.640625,0,0
23.6242,-31.464844,1,0
23.6248,-31.289062,1,1
23.62544,-31.113281,0,1
23.62618,-30.9375,0,0
23.62674,-30.761719,1,0
23.62734,-30.585938,1,1
23.62796,-30.410156,0,1
23.62868,-30.234375,0,0
23.62924,-30.058594,1,0
23.6298,-29.882812,1,1
23.63042,-29.707031,0,1
23.63112,-29.53125,0,0
23.63168,-29.355469,1,0
23.63224,-29.179688,1,1
23.63282,-29.003906,0,1
23.6335,-28.828125,0,0
23.63402,-28.652344,1,0
23.63456,-28.476562,1,1
23.63512,-28.300781,0,1
23.63578,-28.125,0,0
23.63628,-27.949219,1,0
23.63682,-27.773438,1,1
23.63736,-27.597656,0,1
23.638,-27.421875,0,0
23.63848,-27.246094,1,0
23.639,-27.070312,1,1
23.63956,-26.894531,0,1
23.6402,-26.71875,0,0
23.64066,-26.542969,1,0
23.64116,-26.367188,1,1
23.6417,-26.191406,0,1
23.64232,-26.015625,0,0
23.6428,-25.839844,1,0
23.64328,-25.664062,1,1
23.64382,-25.488281,0,1
23.64442,-25.3125,0,0
23.6449,-25.136719,1,0
23.64538,-24.960938,1,1
23.64592,-24.785156,0,1
23.6465,-24.609375,0,0
23.64696,-24.433594,1,0
23.64744,-24.257812,1,1
23.64796,-24.082031,0,1
23.64854,-23.90625,0,0
23.649,-23.730469,1,0
23.64946,-23.554688,1,1
23.64996,-23.378906,0,1
23.65054,-23.203125,0,0
23.65098,-23.027344,1,0
23.65144,-22.851562,1,1
23.65192,-22.675781,0,1
23.6525,-22.5,0,0
23.65294,-22.324219,1,0
23.6534,-22.148438,1,1
23.65388,-21.972656,0,1
23.65444,-21.796875,0,0
23.65486,-21.621094,1,0
23.65532,-21.445312,1,1
23.6558,-21.269531,0,1
23.65636,-21.09375,0,0
23.65676,-20.917969,1,0
23.65722,-20.742188,1,1
23.65768,-20.566406,0,1
23.65822,-20.390625,0,0
23.65864,-20.214844,1,0
23.65908,-20.039062,1,1
23.65954,-19.863281,0,1
23.6601,-19.6875,0,0
23.6605,-19.511719,1,0
23.66094,-19.335938,1,1
23.6614,-19.160156,0,1
23.66192,-18.984375,0,0
23.66234,-18.808594,1,0
23.66278,-18.632812,1,1
23.66324,-18.457031,0,1
23.66378,-18.28125,0,0
23.66418,-18.105469,1,0
23.6646,-17.929688,1,1
23.66506,-17.753906,0,1
23.66558,-17.578125,0,0
23.66598,-17.402344,1,0
23.6664,-17.226562,1,1
23.66686,-17.050781,0,1
23.66738,-16.875,0,0
23.66778,-16.699219,1,0
23.6682,-16.523438,1,1
23.66862,-16.347656,0,1
23.66914,-16.171875,0,0
23.66954,-15.996094,1,0
23.66996,-15.820312,1,1
23.6704,-15.644531,0,1
23.6709,-15.46875,0,0
23.6713,-15.292969,1,0
23.67172,-15.117188,1,1
23.67214,-14.941406,0,1
23.67266,-14.765625,0,0
23.67304,-14.589844,1,0
23.67344,-14.414062,1,1
23.67388,-14.238281,0,1
23.67438,-14.0625,0,0
23.67476,-13.886719,1,0
23.67516,-13.710938,1,1
23.67558,-13.535156,0,1
23.67608,-13.359375,0,0
23.67644,-13.183594,1,0
23.67684,-13.007812,1,1
23.67728,-12.832031,0,1
23.67776,-12.65625,0,0
23.67816,-12.480469,1,0
23.67856,-12.304688,1,1
23.679,-12.128906,0,1
23.67948,-11.953125,0,0
23.67988,-11.777344,1,0
23.68028,-11.601562,1,1
23.6807,-11.425781,0,1
23.6812,-11.25,0,0
23.68158,-11.074219,1,0
23.68198,-10.898438,1,1
23.68238,-10.722656,0,1
23.68288,-10.546875,0,0
23.68324,-10.371094,1,0
23.68364,-10.195312,1,1
23.68404,-10.019531,0,1
23.68452,-9.84375,0,0
23.68488,-9.667969,1,0
23.68528,-9.492188,1,1
23.6857,-9.316406,0,1
23.68618,-9.140625,0,0
23.68656,-8.964844,1,0
23.68696,-8.789062,1,1
23.68736,-8.613281,0,1
23.68784,-8.4375,0,0
23.6882,-8.261719,1,0
23.6886,-8.085938,1,1
23.689,-7.910156,0,1
23.68948,-7.734375,0,0
23.68986,-7.558594,1,0
23.69024,-7.382812,1,1
23.69064,-7.207031,0,1
23.69112,-7.03125,0,0
23.69148,-6.855469,1,0
23.69188,-6.679688,1,1
23.69228,-6.503906,0,1
23.69276,-6.328125,0,0
23.69312,-6.152344,1,0
23.69352,-5.976562,1,1
23.6939,-5.800781,0,1
23.69438,-5.625,0,0
23.69474,-5.449219,1,0
23.69512,-5.273438,1,1
23.69552,-5.097656,0,1
23.696,-4.921875,0,0
23.69636,-4.746094,1,0
23.69674,-4.570312,1,1
23.69716,-4.394531,0,1
23.69762,-4.21875,0,0
23.698,-4.042969,1,0
23.69838,-3.867188,1,1
23.6988,-3.691406,0,1
23.69926,-3.515625,0,0
23.69964,-3.339844,1,0
23.70002,-3.164062,1,1
23.70044,-2.988281,0,1
23.7009,-2.8125,0,0
23.70128,-2.636719,1,0
23.70166,-2.460938,1,1
23.70204,-2.285156,0,1
23.70252,-2.109375,0,0
23.70286,-1.933594,1,0
23.70324,-1.757812,1,1
23.70364,-1.582031,0,1
23.70412,-1.40625,0,0
23.70448,-1.230469,1,0
23.70486,-1.054688,1,1
23.70526,-0.878906,0,1
23.70574,-0.703125,0,0
23.7061,-0.527344,1,0
23.70648,-0.351562,1,1
23.70688,-0.175781,0,1
23.70736,0,0,0
23.70772,0.175781,1,0
23.70812,0.351562,1,1
23.70852,0.527344,0,1
23.70898,0.703125,0,0
23.70934,0.878906,1,0
23.70972,1.054688,1,1
23.71014,1.230469,0,1
23.7106,1.40625,0,0
23.71096,1.582031,1,0
23.71136,1.757812,1,1
23.71174,1.933594,0,1
23.71222,2.109375,0,0
23.71256,2.285156,1,0
23.71296,2.460938,1,1
23.71336,2.636719,0,1
23.71382,2.8125,0,0
23.71418,2.988281,1,0
23.71456,3.164062,1,1
23.71494,3.339844,0,1
23.71542,3.515625,0,0
23.71578,3.691406,1,0
23.71618,3.867188,1,1
23.71658,4.042969,0,1
23.71704,4.21875,0,0
23.71742,4.394531,1,0
23.7178,4.570312,1,1
23.71822,4.746094,0,1
23.7187,4.921875,0,0
23.71908,5.097656,1,0
23.71946,5.273438,1,1
23.71986,5.449219,0,1
23.72034,5.625,0,0
23.7207,5.800781,1,0
23.7211,5.976562,1,1
23.7215,6.152344,0,1
23.72196,6.328125,0,0
23.72232,6.503906,1,0
23.7227,6.679688,1,1
23.7231,6.855469,0,1
23.72358,7.03125,0,0
23.72394,7.207031,1,0
23.72434,7.382812,1,1
23.72474,7.558594,0,1
23.72522,7.734375,0,0
23.72558,7.910156,1,0
23.72596,8.085938,1,1
23.7264,8.261719,0,1
23.72688,8.4375,0,0
23.72726,8.613281,1,0
23.72766,8.789062,1,1
23.72806,8.964844,0,1
23.72854,9.140625,0,0
23.7289,9.316406,1,0
23.7293,9.492188,1,1
23.72972,9.667969,0,1
23.73022,9.84375,0,0
23.7306,10.019531,1,0
23.731,10.195312,1,1
23.7314,10.371094,0,1
23.73188,10.546875,0,0
23.73224,10.722656,1,0
23.73264,10.898438,1,1
23.73306,11.074219,0,1
23.73356,11.25,0,0
23.73396,11.425781,1,0
23.73436,11.601562,1,1
23.73476,11.777344,0,1
23.73526,11.953125,0,0
23.73562,12.128906,1,0
23.73602,12.304688,1,1
23.73646,12.480469,0,1
23.73694,12.65625,0,0
23.73734,12.832031,1,0
23.73776,13.007812,1,1
23.73816,13.183594,0,1
23.73866,13.359375,0,0
23.73904,13.535156,1,0
23.73944,13.710938,1,1
23.73988,13.886719,0,1
23.74038,14.0625,0,0
23.74078,14.238281,1,0
23.7412,14.414062,1,1
23.74162,14.589844,0,1
23.74212,14.765625,0,0
23.7425,14.941406,1,0
23.74292,15.117188,1,1
23.74336,15.292969,0,1
23.74386,15.46875,0,0
23.74426,15.644531,1,0
23.74468,15.820312,1,1
23.74512,15.996094,0,1
23.74562,16.171875,0,0
23.74602,16.347656,1,0
23.74644,16.523438,1,1
23.74686,16.699219,0,1
23.74738,16.875,0,0
23.74778,17.050781,1,0
23.74822,17.226562,1,1
23.74866,17.402344,0,1
23.74918,17.578125,0,0
23.74958,17.753906,1,0
23.75,17.929688,1,1
23.75048,18.105469,0,1
23.751,18.28125,0,0
23.75142,18.457031,1,0
23.75186,18.632812,1,1
23.75232,18.808594,0,1
23.75284,18.984375,0,0
23.75326,19.160156,1,0
23.7537,19.335938,1,1
23.75416,19.511719,0,1
23.7547,19.6875,0,0
23.75512,19.863281,1,0
23.75556,20.039062,1,1
23.75602,20.214844,0,1
23.75656,20.390625,0,0
23.75698,20.566406,1,0
23.75744,20.742188,1,1
23.7579,20.917969,0,1
23.75846,21.09375,0,0
23.75888,21.269531,1,0
23.75932,21.445312,1,1
23.7598,21.621094,0,1
23.76036,21.796875,0,0
23.76082,21.972656,1,0
23.76128,22.148438,1,1
23.76176,22.324219,0,1
23.76232,22.5,0,0
23.76278,22.675781,1,0
23.76324,22.851562,1,1
23.76374,23.027344,0,1
23.76432,23.203125,0,0
23.76476,23.378906,1,0
23.76524,23.554688,1,1
23.76574,23.730469,0,1
23.76632,23.90625,0,0
23.76678,24.082031,1,0
23.76726,24.257812,1,1
23.76776,24.433594,0,1
23.76836,24.609375,0,0
23.7688,24.785156,1,0
23.7693,24.960938,1,1
23.7698,25.136719,0,1
23.7704,25.3125,0,0
23.77086,25.488281,1,0
23.77136,25.664062,1,1
23.77188,25.839844,0,1
23.7725,26.015625,0,0
23.77298,26.191406,1,0
23.77348,26.367188,1,1
23.77402,26.542969,0,1
23.77466,26.71875,0,0
23.77516,26.894531,1,0
23.77568,27.070312,1,1
23.77624,27.246094,0,1
23.77688,27.421875,0,0
23.7774,27.597656,1,0
23.77794,27.773438,1,1
23.7785,27.949219,0,1
23.77916,28.125,0,0
23.77968,28.300781,1,0
23.78022,28.476562,1,1
23.7808,28.652344,0,1
23.78148,28.828125,0,0
23.782,29.003906,1,0
23.78256,29.179688,1,1
23.78314,29.355469,0,1
23.78384,29.53125,0,0
23.78434,29.707031,1,0
23.78492,29.882812,1,1
23.78552,30.058594,0,1
23.78624,30.234375,0,0
23.78678,30.410156,1,0
23.78738,30.585938,1,1
23.78806,30.761719,0,1
23.7888,30.9375,0,0
23.78934,31.113281,1,0
23.78994,31.289062,1,1
23.7906,31.464844,0,1
23.79138,31.640625,0,0
23.79198,31.816406,1,0
23.79262,31.992188,1,1
23.7933,32.167969,0,1
23.7941,32.34375,0,0
23.79472,32.519531,1,0
23.79538,32.695312,1,1
23.79604,32.871094,0,1
23.79686,33.046875,0,0
23.79758,33.222656,1,0
23.79826,33.398438,1,1
23.79896,33.574219,0,1
23.79982,33.75,0,0
23.8005,33.925781,1,0
23.80122,34.101562,1,1
23.80196,34.277344,0,1
23.80288,34.453125,0,0
23.80358,34.628906,1,0
23.80434,34.804688,1,1
23.80514,34.980469,0,1
23.8061,35.15625,0,0
23.80684,35.332031,1,0
23.80766,35.507812,1,1
23.80854,35.683594,0,1
23.80958,35.859375,0,0
23.8104,36.035156,1,0
23.8113,36.210938,1,1
23.81222,36.386719,0,1
23.81334,36.5625,0,0
23.81422,36.738281,1,0
23.81518,36.914062,1,1
23.81624,37.089844,0,1
23.81748,37.265625,0,0
23.81846,37.441406,1,0
23.81954,37.617188,1,1
23.82068,37.792969,0,1
23.82208,37.96875,0,0
23.8232,38.144531,1,0
23.82444,38.320312,1,1
23.82576,38.496094,0,1
23.82742,38.671875,0,0
23.82874,38.847656,1,0
23.83022,39.023438,1,1
23.8319,39.199219,0,1
23.83402,39.375,0,0
23.83578,39.550781,1,0
23.8379,39.726562,1,1
23.84036,39.902344,0,1
23.84408,40.078125,0,0
23.8483,40.253906,1,0
23.8618,40.078125,0,0
23.86572,39.902344,0,1
23.86926,39.726562,1,1
23.87158,39.550781,1,0
23.87364,39.375,0,0
23.87542,39.199219,0,1
23.87752,39.023438,1,1
23.8791,38.847656,1,0
23.88058,38.671875,0,0
23.88194,38.496094,0,1
23.88358,38.320312,1,1
23.88486,38.144531,1,0
23.88606,37.96875,0,0
23.88722,37.792969,0,1
23.8886,37.617188,1,1
23.88972,37.441406,1,0
23.89078,37.265625,0,0
23.8918,37.089844,0,1
23.89302,36.914062,1,1
23.89404,36.738281,1,0
23.895,36.5625,0,0
23.89592,36.386719,0,1
23.89704,36.210938,1,1
23.89794,36.035156,1,0
23.89882,35.859375,0,0
23.89966,35.683594,0,1
23.9007,35.507812,1,1
23.90156,35.332031,1,0
23.90236,35.15625,0,0
23.90314,34.980469,0,1
23.90412,34.804688,1,1
23.90488,34.628906,1,0
23.90564,34.453125,0,0
23.90636,34.277344,0,1
23.90728,34.101562,1,1
23.908,33.925781,1,0
23.90872,33.75,0,0
23.90942,33.574219,0,1
23.91028,33.398438,1,1
23.91096,33.222656,1,0
23.91164,33.046875,0,0
23.91236,32.871094,0,1
23.9132,32.695312,1,1
23.91384,32.519531,1,0
23.9145,32.34375,0,0
23.91514,32.167969,0,1
23.91594,31.992188,1,1
23.9166,31.816406,1,0
23.91724,31.640625,0,0
23.91786,31.464844,0,1
23.91864,31.289062,1,1
23.91928,31.113281,1,0
23.91988,30.9375,0,0
23.92044,30.761719,0,1
23.92118,30.585938,1,1
23.92184,30.410156,1,0
23.92242,30.234375,0,0
23.923,30.058594,0,1
23.92372,29.882812,1,1
23.9243,29.707031,1,0
23.92488,29.53125,0,0
23.9254,29.355469,0,1
23.9261,29.179688,1,1
23.92666,29.003906,1,0
23.92722,28.828125,0,0
23.92776,28.652344,0,1
23.92844,28.476562,1,1
23.929,28.300781,1,0
23.92954,28.125,0,0
23.93008,27.949219,0,1
23.93072,27.773438,1,1
23.93128,27.597656,1,0
23.93182,27.421875,0,0
23.93236,27.246094,0,1
23.933,27.070312,1,1
23.93354,26.894531,1,0
23.93408,26.71875,0,0
23.93458,26.542969,0,1
23.93522,26.367188,1,1
23.93574,26.191406,1,0
23.93626,26.015625,0,0
23.93674,25.839844,0,1
23.93738,25.664062,1,1
23.93788,25.488281,1,0
23.93838,25.3125,0,0
23.93886,25.136719,0,1
23.93946,24.960938,1,1
23.93996,24.785156,1,0
23.94044,24.609375,0,0
23.9409,24.433594,0,1
23.9415,24.257812,1,1
23.94198,24.082031,1,0
23.94246,23.90625,0,0
23.94294,23.730469,0,1
23.94352,23.554688,1,1
23.944,23.378906,1,0
23.94448,23.203125,0,0
23.94494,23.027344,0,1
23.94552,22.851562,1,1
23.94602,22.675781,1,0
23.94648,22.5,0,0
23.94694,22.324219,0,1
23.94752,22.148438,1,1
23.94798,21.972656,1,0
23.94846,21.796875,0,0
23.9489,21.621094,0,1
23.94946,21.445312,1,1
23.94994,21.269531,1,0
23.9504,21.09375,0,0
23.95082,20.917969,0,1
23.95138,20.742188,1,1
23.95184,20.566406,1,0
23.9523,20.390625,0,0
23.95272,20.214844,0,1
23.95328,20.039062,1,1
23.95372,19.863281,1,0
23.95416,19.6875,0,0
23.9546,19.511719,0,1
23.95514,19.335938,1,1
23.95558,19.160156,1,0
23.95602,18.984375,0,0
23.95646,18.808594,0,1
23.95698,18.632812,1,1
23.95744,18.457031,1,0
23.95786,18.28125,0,0
23.9583,18.105469,0,1
23.95882,17.929688,1,1
23.95928,17.753906,1,0
23.95972,17.578125,0,0
23.96012,17.402344,0,1
23.96066,17.226562,1,1
23.96108,17.050781,1,0
23.96152,16.875,0,0
23.96192,16.699219,0,1
23.96244,16.523438,1,1
23.96288,16.347656,1,0
23.9633,16.171875,0,0
23.9637,15.996094,0,1
23.96422,15.820312,1,1
23.96462,15.644531,1,0
23.96504,15.46875,0,0
23.96546,15.292969,0,1
23.96596,15.117188,1,1
23.9664,14.941406,1,0
23.96682,14.765625,0,0
23.96722,14.589844,0,1
23.96772,14.414062,1,1
23.96814,14.238281,1,0
23.96854,14.0625,0,0
23.96896,13.886719,0,1
23.96946,13.710938,1,1
23.9699,13.535156,1,0
23.9703,13.359375,0,0
23.97068,13.183594,0,1
23.9712,13.007812,1,1
23.97158,12.832031,1,0
23.972,12.65625,0,0
23.9724,12.480469,0,1
23.9729,12.304688,1,1
23.97334,12.128906,1,0
23.97374,11.953125,0,0
23.97412,11.777344,0,1
23.9746,11.601562,1,1
23.975,11.425781,1,0
23.9754,11.25,0,0
23.9758,11.074219,0,1
23.9763,10.898438,1,1
23.97674,10.722656,1,0
23.97712,10.546875,0,0
23.9775,10.371094,0,1
23.97798,10.195312,1,1
23.97838,10.019531,1,0
23.97878,9.84375,0,0
23.97916,9.667969,0,1
23.97966,9.492188,1,1
23.98008,9.316406,1,0
23.98048,9.140625,0,0
23.98086,8.964844,0,1
23.98134,8.789062,1,1
23.98174,8.613281,1,0
23.98212,8.4375,0,0
23.98252,8.261719,0,1
23.983,8.085938,1,1
23.98342,7.910156,1,0
23.98382,7.734375,0,0
23.9842,7.558594,0,1
23.98468,7.382812,1,1
23.98506,7.207031,1,0
23.98546,7.03125,0,0
23.98584,6.855469,0,1
23.98632,6.679688,1,1
23.98672,6.503906,1,0
23.9871,6.328125,0,0
23.98746,6.152344,0,1
23.98794,5.976562,1,1
23.98834,5.800781,1,0
23.98872,5.625,0,0
23.9891,5.449219,0,1
23.98958,5.273438,1,1
23.98996,5.097656,1,0
23.99036,4.921875,0,0
23.99074,4.746094,0,1
23.99122,4.570312,1,1
23.99164,4.394531,1,0
23.99202,4.21875,0,0
23.9924,4.042969,0,1
23.99288,3.867188,1,1
23.99328,3.691406,1,0
23.99366,3.515625,0,0
23.99404,3.339844,0,1
23.99452,3.164062,1,1
23.9949,2.988281,1,0
23.99528,2.8125,0,0
23.99564,2.636719,0,1
23.99612,2.460938,1,1
23.99652,2.285156,1,0
23.9969,2.109375,0,0
23.99726,1.933594,0,1
23.99774,1.757812,1,1
23.99812,1.582031,1,0
23.9985,1.40625,0,0
23.99888,1.230469,0,1
23.99936,1.054688,1,1
23.99976,0.878906,1,0
24.00016,0.703125,0,0
24.00052,0.527344,0,1
24.001,0.351562,1,1
24.00138,0.175781,1,0
24.00176,0,0,0
24.00214,-0.175781,0,1
24.00262,-0.351562,1,1
24.00304,-0.527344,1,0
24.00342,-0.703125,0,0
24.0038,-0.878906,0,1
24.00426,-1.054688,1,1
24.00464,-1.230469,1,0
24.00504,-1.40625,0,0
24.00542,-1.582031,0,1
24.00588,-1.757812,1,1
24.00628,-1.933594,1,0
24.00668,-2.109375,0,0
24.00704,-2.285156,0,1
24.00752,-2.460938,1,1
24.00788,-2.636719,1,0
24.00828,-2.8125,0,0
24.00866,-2.988281,0,1
24.00912,-3.164062,1,1
24.00954,-3.339844,1,0
24.00992,-3.515625,0,0
24.0103,-3.691406,0,1
24.01078,-3.867188,1,1
24.01118,-4.042969,1,0
24.01156,-4.21875,0,0
24.01194,-4.394531,0,1
24.01242,-4.570312,1,1
24.01284,-4.746094,1,0
24.01322,-4.921875,0,0
24.0136,-5.097656,0,1
24.01408,-5.273438,1,1
24.01446,-5.449219,1,0
24.01486,-5.625,0,0
24.01522,-5.800781,0,1
24.0157,-5.976562,1,1
24.0161,-6.152344,1,0
24.01648,-6.328125,0,0
24.01686,-6.503906,0,1
24.01734,-6.679688,1,1
24.01774,-6.855469,1,0
24.01814,-7.03125,0,0
24.01852,-7.207031,0,1
24.019,-7.382812,1,1
24.01938,-7.558594,1,0
24.01978,-7.734375,0,0
24.02016,-7.910156,0,1
24.02064,-8.085938,1,1
24.02106,-8.261719,1,0
24.02144,-8.4375,0,0
24.02182,-8.613281,0,1
24.0223,-8.789062,1,1
24.0227,-8.964844,1,0
24.0231,-9.140625,0,0
24.0235,-9.316406,0,1
24.02398,-9.492188,1,1
24.0244,-9.667969,1,0
24.0248,-9.84375,0,0
24.02518,-10.019531,0,1
24.02566,-10.195312,1,1
24.02606,-10.371094,1,0
24.02646,-10.546875,0,0
24.02684,-10.722656,0,1
24.02734,-10.898438,1,1
24.02772,-11.074219,1,0
24.02812,-11.25,0,0
24.02852,-11.425781,0,1
24.02902,-11.601562,1,1
24.02944,-11.777344,1,0
24.02984,-11.953125,0,0
24.03024,-12.128906,0,1
24.03074,-12.304688,1,1
24.03118,-12.480469,1,0
24.03158,-12.65625,0,0
24.03198,-12.832031,0,1
24.0325,-13.007812,1,1
24.03292,-13.183594,1,0
24.03332,-13.359375,0,0
24.0337,-13.535156,0,1
24.03422,-13.710938,1,1
24.03462,-13.886719,1,0
24.03502,-14.0625,0,0
24.03542,-14.238281,0,1
24.03594,-14.414062,1,1
24.03636,-14.589844,1,0
24.03678,-14.765625,0,0
24.03716,-14.941406,0,1
24.03768,-15.117188,1,1
24.0381,-15.292969,1,0
24.03852,-15.46875,0,0
24.03892,-15.644531,0,1
24.03944,-15.820312,1,1
24.03988,-15.996094,1,0
24.0403,-16.171875,0,0
24.04072,-16.347656,0,1
24.04124,-16.523438,1,1
24.04166,-16.699219,1,0
24.04208,-16.875,0,0
